rq,table_name,row_id,column_name,value
RQ2,results-arepair-eng-2-alloy-tests,balancedBST-HasAtMostOneChild,flash/Cor/WT,9
RQ2,results-arepair-eng-2-alloy-tests,balancedBST-HasAtMostOneChild,flash/Cor/NT,10
RQ2,results-arepair-eng-2-alloy-tests,balancedBST-HasAtMostOneChild,flash/Syn/WT,0
RQ2,results-arepair-eng-2-alloy-tests,balancedBST-HasAtMostOneChild,flash/Syn/NT,0
RQ2,results-arepair-eng-2-alloy-tests,balancedBST-HasAtMostOneChild,flash/Sem/WT,1
RQ2,results-arepair-eng-2-alloy-tests,balancedBST-HasAtMostOneChild,flash/Sem/NT,0
RQ2,results-arepair-eng-2-alloy-tests,balancedBST-HasAtMostOneChild,flash/Rep/WT,1
RQ2,results-arepair-eng-2-alloy-tests,balancedBST-HasAtMostOneChild,flash/Rep/NT,0
RQ2,results-arepair-eng-2-alloy-tests,balancedBST-HasAtMostOneChild,lite/Cor/WT,10
RQ2,results-arepair-eng-2-alloy-tests,balancedBST-HasAtMostOneChild,lite/Cor/NT,8
RQ2,results-arepair-eng-2-alloy-tests,balancedBST-HasAtMostOneChild,lite/Syn/WT,0
RQ2,results-arepair-eng-2-alloy-tests,balancedBST-HasAtMostOneChild,lite/Syn/NT,0
RQ2,results-arepair-eng-2-alloy-tests,balancedBST-HasAtMostOneChild,lite/Sem/WT,0
RQ2,results-arepair-eng-2-alloy-tests,balancedBST-HasAtMostOneChild,lite/Sem/NT,2
RQ2,results-arepair-eng-2-alloy-tests,balancedBST-HasAtMostOneChild,lite/Rep/WT,0
RQ2,results-arepair-eng-2-alloy-tests,balancedBST-HasAtMostOneChild,lite/Rep/NT,2
RQ2,results-arepair-eng-2-alloy-tests,balancedBST-Sorted,N,10
RQ2,results-arepair-eng-2-alloy-tests,balancedBST-Sorted,pro/Cor/WT,10
RQ2,results-arepair-eng-2-alloy-tests,balancedBST-Sorted,pro/Cor/NT,10
RQ2,results-arepair-eng-2-alloy-tests,balancedBST-Sorted,pro/Syn/WT,0
RQ2,results-arepair-eng-2-alloy-tests,balancedBST-Sorted,pro/Syn/NT,0
RQ2,results-arepair-eng-2-alloy-tests,balancedBST-Sorted,pro/Sem/WT,0
RQ2,results-arepair-eng-2-alloy-tests,balancedBST-Sorted,pro/Sem/NT,0
RQ2,results-arepair-eng-2-alloy-tests,balancedBST-Sorted,pro/Rep/WT,0
RQ2,results-arepair-eng-2-alloy-tests,balancedBST-Sorted,pro/Rep/NT,0
RQ2,results-arepair-eng-2-alloy-tests,balancedBST-Sorted,flash/Cor/WT,10
RQ2,results-arepair-eng-2-alloy-tests,balancedBST-Sorted,flash/Cor/NT,7
RQ2,results-arepair-eng-2-alloy-tests,balancedBST-Sorted,flash/Syn/WT,0
RQ2,results-arepair-eng-2-alloy-tests,balancedBST-Sorted,flash/Syn/NT,3
RQ2,results-arepair-eng-2-alloy-tests,balancedBST-Sorted,flash/Sem/WT,0
RQ2,results-arepair-eng-2-alloy-tests,balancedBST-Sorted,flash/Sem/NT,0
RQ2,results-arepair-eng-2-alloy-tests,balancedBST-Sorted,flash/Rep/WT,0
RQ2,results-arepair-eng-2-alloy-tests,balancedBST-Sorted,flash/Rep/NT,0
RQ2,results-arepair-eng-2-alloy-tests,balancedBST-Sorted,lite/Cor/WT,10
RQ2,results-arepair-eng-2-alloy-tests,balancedBST-Sorted,lite/Cor/NT,9
RQ2,results-arepair-eng-2-alloy-tests,balancedBST-Sorted,lite/Syn/WT,0
RQ2,results-arepair-eng-2-alloy-tests,balancedBST-Sorted,lite/Syn/NT,1
RQ2,results-arepair-eng-2-alloy-tests,balancedBST-Sorted,lite/Sem/WT,0
RQ2,results-arepair-eng-2-alloy-tests,balancedBST-Sorted,lite/Sem/NT,0
RQ2,results-arepair-eng-2-alloy-tests,balancedBST-Sorted,lite/Rep/WT,0
RQ2,results-arepair-eng-2-alloy-tests,balancedBST-Sorted,lite/Rep/NT,0
RQ2,results-arepair-eng-2-alloy-tests,bempl-CanEnter,N,10
RQ2,results-arepair-eng-2-alloy-tests,bempl-CanEnter,pro/Cor/WT,0
RQ2,results-arepair-eng-2-alloy-tests,bempl-CanEnter,pro/Cor/NT,0
RQ2,results-arepair-eng-2-alloy-tests,bempl-CanEnter,pro/Syn/WT,0
RQ2,results-arepair-eng-2-alloy-tests,bempl-CanEnter,pro/Syn/NT,0
RQ2,results-arepair-eng-2-alloy-tests,bempl-CanEnter,pro/Sem/WT,10
RQ2,results-arepair-eng-2-alloy-tests,bempl-CanEnter,pro/Sem/NT,10
RQ2,results-arepair-eng-2-alloy-tests,bempl-CanEnter,pro/Rep/WT,0
RQ2,results-arepair-eng-2-alloy-tests,bempl-CanEnter,pro/Rep/NT,0
RQ2,results-arepair-eng-2-alloy-tests,bempl-CanEnter,flash/Cor/WT,0
RQ2,results-arepair-eng-2-alloy-tests,bempl-CanEnter,flash/Cor/NT,0
RQ2,results-arepair-eng-2-alloy-tests,bempl-CanEnter,flash/Syn/WT,0
RQ2,results-arepair-eng-2-alloy-tests,bempl-CanEnter,flash/Syn/NT,0
RQ2,results-arepair-eng-2-alloy-tests,bempl-CanEnter,flash/Sem/WT,10
RQ2,results-arepair-eng-2-alloy-tests,bempl-CanEnter,flash/Sem/NT,10
RQ2,results-arepair-eng-2-alloy-tests,bempl-CanEnter,flash/Rep/WT,0
RQ2,results-arepair-eng-2-alloy-tests,bempl-CanEnter,flash/Rep/NT,0
RQ2,results-arepair-eng-2-alloy-tests,bempl-CanEnter,lite/Cor/WT,0
RQ2,results-arepair-eng-2-alloy-tests,bempl-CanEnter,lite/Cor/NT,0
RQ2,results-arepair-eng-2-alloy-tests,bempl-CanEnter,lite/Syn/WT,2
RQ2,results-arepair-eng-2-alloy-tests,bempl-CanEnter,lite/Syn/NT,2
RQ2,results-arepair-eng-2-alloy-tests,bempl-CanEnter,lite/Sem/WT,8
RQ2,results-arepair-eng-2-alloy-tests,bempl-CanEnter,lite/Sem/NT,8
RQ2,results-arepair-eng-2-alloy-tests,bempl-CanEnter,lite/Rep/WT,0
RQ2,results-arepair-eng-2-alloy-tests,bempl-CanEnter,lite/Rep/NT,0
RQ2,results-arepair-eng-2-alloy-tests,cd-Acyclic,N,10
RQ2,results-arepair-eng-2-alloy-tests,cd-Acyclic,pro/Cor/WT,8
RQ2,results-arepair-eng-2-alloy-tests,cd-Acyclic,pro/Cor/NT,10
RQ2,results-arepair-eng-2-alloy-tests,cd-Acyclic,pro/Syn/WT,2
RQ2,results-arepair-eng-2-alloy-tests,cd-Acyclic,pro/Syn/NT,0
RQ2,results-arepair-eng-2-alloy-tests,cd-Acyclic,pro/Sem/WT,0
RQ2,results-arepair-eng-2-alloy-tests,cd-Acyclic,pro/Sem/NT,0
RQ2,results-arepair-eng-2-alloy-tests,cd-Acyclic,pro/Rep/WT,0
RQ2,results-arepair-eng-2-alloy-tests,cd-Acyclic,pro/Rep/NT,0
RQ2,results-arepair-eng-2-alloy-tests,cd-Acyclic,flash/Cor/WT,9
RQ2,results-arepair-eng-2-alloy-tests,cd-Acyclic,flash/Cor/NT,9
RQ2,results-arepair-eng-2-alloy-tests,cd-Acyclic,flash/Syn/WT,1
RQ2,results-arepair-eng-2-alloy-tests,cd-Acyclic,flash/Syn/NT,1
RQ2,results-arepair-eng-2-alloy-tests,cd-Acyclic,flash/Sem/WT,0
RQ2,results-arepair-eng-2-alloy-tests,cd-Acyclic,flash/Sem/NT,0
RQ2,results-arepair-eng-2-alloy-tests,cd-Acyclic,flash/Rep/WT,0
RQ2,results-arepair-eng-2-alloy-tests,cd-Acyclic,flash/Rep/NT,0
RQ2,results-arepair-eng-2-alloy-tests,cd-Acyclic,lite/Cor/WT,9
RQ2,results-arepair-eng-2-alloy-tests,cd-Acyclic,lite/Cor/NT,7
RQ2,results-arepair-eng-2-alloy-tests,cd-Acyclic,lite/Syn/WT,1
RQ2,results-arepair-eng-2-alloy-tests,cd-Acyclic,lite/Syn/NT,1
RQ2,results-arepair-eng-2-alloy-tests,cd-Acyclic,lite/Sem/WT,0
RQ2,results-arepair-eng-2-alloy-tests,cd-Acyclic,lite/Sem/NT,2
RQ2,results-arepair-eng-2-alloy-tests,cd-Acyclic,lite/Rep/WT,0
RQ2,results-arepair-eng-2-alloy-tests,cd-Acyclic,lite/Rep/NT,1
RQ2,results-arepair-eng-2-alloy-tests,cd-AllExtObject,N,10
RQ2,results-arepair-eng-2-alloy-tests,cd-AllExtObject,pro/Cor/WT,10
RQ2,results-arepair-eng-2-alloy-tests,cd-AllExtObject,pro/Cor/NT,10
RQ2,results-arepair-eng-2-alloy-tests,cd-AllExtObject,pro/Syn/WT,0
RQ2,results-arepair-eng-2-alloy-tests,cd-AllExtObject,pro/Syn/NT,0
RQ2,results-arepair-eng-2-alloy-tests,cd-AllExtObject,pro/Sem/WT,0
RQ2,results-arepair-eng-2-alloy-tests,cd-AllExtObject,pro/Sem/NT,0
RQ2,results-arepair-eng-2-alloy-tests,cd-AllExtObject,pro/Rep/WT,0
RQ2,results-arepair-eng-2-alloy-tests,cd-AllExtObject,pro/Rep/NT,0
RQ2,results-arepair-eng-2-alloy-tests,cd-AllExtObject,flash/Cor/WT,9
RQ2,results-arepair-eng-2-alloy-tests,cd-AllExtObject,flash/Cor/NT,10
RQ2,results-arepair-eng-2-alloy-tests,cd-AllExtObject,flash/Syn/WT,1
RQ2,results-arepair-eng-2-alloy-tests,cd-AllExtObject,flash/Syn/NT,0
RQ2,results-arepair-eng-2-alloy-tests,cd-AllExtObject,flash/Sem/WT,0
RQ2,results-arepair-eng-2-alloy-tests,cd-AllExtObject,flash/Sem/NT,0
RQ2,results-arepair-eng-2-alloy-tests,cd-AllExtObject,flash/Rep/WT,0
RQ2,results-arepair-eng-2-alloy-tests,cd-AllExtObject,flash/Rep/NT,0
RQ2,results-arepair-eng-2-alloy-tests,cd-AllExtObject,lite/Cor/WT,0
RQ2,results-arepair-eng-2-alloy-tests,cd-AllExtObject,lite/Cor/NT,0
RQ2,results-arepair-eng-2-alloy-tests,cd-AllExtObject,lite/Syn/WT,1
RQ2,results-arepair-eng-2-alloy-tests,cd-AllExtObject,lite/Syn/NT,0
RQ2,results-arepair-eng-2-alloy-tests,cd-AllExtObject,lite/Sem/WT,9
RQ2,results-arepair-eng-2-alloy-tests,cd-AllExtObject,lite/Sem/NT,10
RQ2,results-arepair-eng-2-alloy-tests,cd-AllExtObject,lite/Rep/WT,9
RQ2,results-arepair-eng-2-alloy-tests,cd-AllExtObject,lite/Rep/NT,5
RQ2,results-arepair-eng-2-alloy-tests,cd-ClassHierarchy,N,10
RQ2,results-arepair-eng-2-alloy-tests,cd-ClassHierarchy,pro/Cor/WT,8
RQ2,results-arepair-eng-2-alloy-tests,cd-ClassHierarchy,pro/Cor/NT,5
RQ2,results-arepair-eng-2-alloy-tests,cd-ClassHierarchy,pro/Syn/WT,2
RQ2,results-arepair-eng-2-alloy-tests,cd-ClassHierarchy,pro/Syn/NT,5
RQ2,results-arepair-eng-2-alloy-tests,cd-ClassHierarchy,pro/Sem/WT,0
RQ2,results-arepair-eng-2-alloy-tests,cd-ClassHierarchy,pro/Sem/NT,0
RQ2,results-arepair-eng-2-alloy-tests,cd-ClassHierarchy,pro/Rep/WT,0
RQ2,results-arepair-eng-2-alloy-tests,cd-ClassHierarchy,pro/Rep/NT,0
RQ2,results-arepair-eng-2-alloy-tests,cd-ClassHierarchy,flash/Cor/WT,10
RQ2,results-arepair-eng-2-alloy-tests,cd-ClassHierarchy,flash/Cor/NT,10
RQ2,results-arepair-eng-2-alloy-tests,cd-ClassHierarchy,flash/Syn/WT,0
RQ2,results-arepair-eng-2-alloy-tests,cd-ClassHierarchy,flash/Syn/NT,0
RQ2,results-arepair-eng-2-alloy-tests,cd-ClassHierarchy,flash/Sem/WT,0
RQ2,results-arepair-eng-2-alloy-tests,cd-ClassHierarchy,flash/Sem/NT,0
RQ2,results-arepair-eng-2-alloy-tests,cd-ClassHierarchy,flash/Rep/WT,0
RQ2,results-arepair-eng-2-alloy-tests,cd-ClassHierarchy,flash/Rep/NT,0
RQ2,results-arepair-eng-2-alloy-tests,cd-ClassHierarchy,lite/Cor/WT,10
RQ2,results-arepair-eng-2-alloy-tests,cd-ClassHierarchy,lite/Cor/NT,10
RQ2,results-arepair-eng-2-alloy-tests,cd-ClassHierarchy,lite/Syn/WT,0
RQ2,results-arepair-eng-2-alloy-tests,cd-ClassHierarchy,lite/Syn/NT,0
RQ2,results-arepair-eng-2-alloy-tests,cd-ClassHierarchy,lite/Sem/WT,0
RQ2,results-arepair-eng-2-alloy-tests,cd-ClassHierarchy,lite/Sem/NT,0
RQ2,results-arepair-eng-2-alloy-tests,cd-ClassHierarchy,lite/Rep/WT,0
RQ2,results-arepair-eng-2-alloy-tests,cd-ClassHierarchy,lite/Rep/NT,0
RQ2,results-arepair-eng-2-alloy-tests,cd-ObjectNoExt,N,10
RQ2,results-arepair-eng-2-alloy-tests,cd-ObjectNoExt,pro/Cor/WT,10
RQ2,results-arepair-eng-2-alloy-tests,cd-ObjectNoExt,pro/Cor/NT,10
RQ2,results-arepair-eng-2-alloy-tests,cd-ObjectNoExt,pro/Syn/WT,0
RQ2,results-arepair-eng-2-alloy-tests,cd-ObjectNoExt,pro/Syn/NT,0
RQ2,results-arepair-eng-2-alloy-tests,cd-ObjectNoExt,pro/Sem/WT,0
RQ2,results-arepair-eng-2-alloy-tests,cd-ObjectNoExt,pro/Sem/NT,0
RQ2,results-arepair-eng-2-alloy-tests,cd-ObjectNoExt,pro/Rep/WT,0
RQ2,results-arepair-eng-2-alloy-tests,cd-ObjectNoExt,pro/Rep/NT,0
RQ2,results-arepair-eng-2-alloy-tests,cd-ObjectNoExt,flash/Cor/WT,10
RQ2,results-arepair-eng-2-alloy-tests,cd-ObjectNoExt,flash/Cor/NT,10
RQ2,results-arepair-eng-2-alloy-tests,cd-ObjectNoExt,flash/Syn/WT,0
RQ2,results-arepair-eng-2-alloy-tests,cd-ObjectNoExt,flash/Syn/NT,0
RQ2,results-arepair-eng-2-alloy-tests,cd-ObjectNoExt,flash/Sem/WT,0
RQ2,results-arepair-eng-2-alloy-tests,cd-ObjectNoExt,flash/Sem/NT,0
RQ2,results-arepair-eng-2-alloy-tests,cd-ObjectNoExt,flash/Rep/WT,0
RQ2,results-arepair-eng-2-alloy-tests,cd-ObjectNoExt,flash/Rep/NT,0
RQ2,results-arepair-eng-2-alloy-tests,cd-ObjectNoExt,lite/Cor/WT,8
RQ2,results-arepair-eng-2-alloy-tests,cd-ObjectNoExt,lite/Cor/NT,8
RQ2,results-arepair-eng-2-alloy-tests,cd-ObjectNoExt,lite/Syn/WT,0
RQ2,results-arepair-eng-2-alloy-tests,cd-ObjectNoExt,lite/Syn/NT,0
RQ2,results-arepair-eng-2-alloy-tests,cd-ObjectNoExt,lite/Sem/WT,2
RQ2,results-arepair-eng-2-alloy-tests,cd-ObjectNoExt,lite/Sem/NT,2
RQ2,results-arepair-eng-2-alloy-tests,cd-ObjectNoExt,lite/Rep/WT,2
RQ2,results-arepair-eng-2-alloy-tests,cd-ObjectNoExt,lite/Rep/NT,2
RQ2,results-arepair-eng-2-alloy-tests,dll-ConsistentPreAndNxt,N,10
RQ2,results-arepair-eng-2-alloy-tests,dll-ConsistentPreAndNxt,pro/Cor/WT,10
RQ2,results-arepair-eng-2-alloy-tests,dll-ConsistentPreAndNxt,pro/Cor/NT,10
RQ2,results-arepair-eng-2-alloy-tests,dll-ConsistentPreAndNxt,pro/Syn/WT,0
RQ2,results-arepair-eng-2-alloy-tests,dll-ConsistentPreAndNxt,pro/Syn/NT,0
RQ2,results-arepair-eng-2-alloy-tests,dll-ConsistentPreAndNxt,pro/Sem/WT,0
RQ2,results-arepair-eng-2-alloy-tests,dll-ConsistentPreAndNxt,pro/Sem/NT,0
RQ2,results-arepair-eng-2-alloy-tests,dll-ConsistentPreAndNxt,pro/Rep/WT,0
RQ2,results-arepair-eng-2-alloy-tests,dll-ConsistentPreAndNxt,pro/Rep/NT,0
RQ2,results-arepair-eng-2-alloy-tests,dll-ConsistentPreAndNxt,flash/Cor/WT,10
RQ2,results-arepair-eng-2-alloy-tests,dll-ConsistentPreAndNxt,flash/Cor/NT,10
RQ2,results-arepair-eng-2-alloy-tests,dll-ConsistentPreAndNxt,flash/Syn/WT,0
RQ2,results-arepair-eng-2-alloy-tests,dll-ConsistentPreAndNxt,flash/Syn/NT,0
RQ2,results-arepair-eng-2-alloy-tests,dll-ConsistentPreAndNxt,flash/Sem/WT,0
RQ2,results-arepair-eng-2-alloy-tests,dll-ConsistentPreAndNxt,flash/Sem/NT,0
RQ2,results-arepair-eng-2-alloy-tests,dll-ConsistentPreAndNxt,flash/Rep/WT,0
RQ2,results-arepair-eng-2-alloy-tests,dll-ConsistentPreAndNxt,flash/Rep/NT,0
RQ2,results-arepair-eng-2-alloy-tests,dll-ConsistentPreAndNxt,lite/Cor/WT,6
RQ2,results-arepair-eng-2-alloy-tests,dll-ConsistentPreAndNxt,lite/Cor/NT,4
RQ2,results-arepair-eng-2-alloy-tests,dll-ConsistentPreAndNxt,lite/Syn/WT,1
RQ2,results-arepair-eng-2-alloy-tests,dll-ConsistentPreAndNxt,lite/Syn/NT,0
RQ2,results-arepair-eng-2-alloy-tests,dll-ConsistentPreAndNxt,lite/Sem/WT,3
RQ2,results-arepair-eng-2-alloy-tests,dll-ConsistentPreAndNxt,lite/Sem/NT,6
RQ2,results-arepair-eng-2-alloy-tests,dll-ConsistentPreAndNxt,lite/Rep/WT,1
RQ2,results-arepair-eng-2-alloy-tests,dll-ConsistentPreAndNxt,lite/Rep/NT,4
RQ2,results-arepair-eng-2-alloy-tests,dll-Sorted,N,10
RQ2,results-arepair-eng-2-alloy-tests,dll-Sorted,pro/Cor/WT,10
RQ2,results-arepair-eng-2-alloy-tests,dll-Sorted,pro/Cor/NT,10
RQ2,results-arepair-eng-2-alloy-tests,dll-Sorted,pro/Syn/WT,0
RQ2,results-arepair-eng-2-alloy-tests,dll-Sorted,pro/Syn/NT,0
RQ2,results-arepair-eng-2-alloy-tests,dll-Sorted,pro/Sem/WT,0
RQ2,results-arepair-eng-2-alloy-tests,dll-Sorted,pro/Sem/NT,0
RQ2,results-arepair-eng-2-alloy-tests,dll-Sorted,pro/Rep/WT,0
RQ2,results-arepair-eng-2-alloy-tests,dll-Sorted,pro/Rep/NT,0
RQ2,results-arepair-eng-2-alloy-tests,dll-Sorted,flash/Cor/WT,10
RQ2,results-arepair-eng-2-alloy-tests,dll-Sorted,flash/Cor/NT,10
RQ2,results-arepair-eng-2-alloy-tests,dll-Sorted,flash/Syn/WT,0
RQ2,results-arepair-eng-2-alloy-tests,dll-Sorted,flash/Syn/NT,0
RQ2,results-arepair-eng-2-alloy-tests,dll-Sorted,flash/Sem/WT,0
RQ2,results-arepair-eng-2-alloy-tests,dll-Sorted,flash/Sem/NT,0
RQ2,results-arepair-eng-2-alloy-tests,dll-Sorted,flash/Rep/WT,0
RQ2,results-arepair-eng-2-alloy-tests,dll-Sorted,flash/Rep/NT,0
RQ2,results-arepair-eng-2-alloy-tests,dll-Sorted,lite/Cor/WT,10
RQ2,results-arepair-eng-2-alloy-tests,dll-Sorted,lite/Cor/NT,9
RQ2,results-arepair-eng-2-alloy-tests,dll-Sorted,lite/Syn/WT,0
RQ2,results-arepair-eng-2-alloy-tests,dll-Sorted,lite/Syn/NT,0
RQ2,results-arepair-eng-2-alloy-tests,dll-Sorted,lite/Sem/WT,0
RQ2,results-arepair-eng-2-alloy-tests,dll-Sorted,lite/Sem/NT,1
RQ2,results-arepair-eng-2-alloy-tests,dll-Sorted,lite/Rep/WT,0
RQ2,results-arepair-eng-2-alloy-tests,dll-Sorted,lite/Rep/NT,1
RQ2,results-arepair-eng-2-alloy-tests,dll-UniqueElem,N,10
RQ2,results-arepair-eng-2-alloy-tests,dll-UniqueElem,pro/Cor/WT,10
RQ2,results-arepair-eng-2-alloy-tests,dll-UniqueElem,pro/Cor/NT,10
RQ2,results-arepair-eng-2-alloy-tests,dll-UniqueElem,pro/Syn/WT,0
RQ2,results-arepair-eng-2-alloy-tests,dll-UniqueElem,pro/Syn/NT,0
RQ2,results-arepair-eng-2-alloy-tests,dll-UniqueElem,pro/Sem/WT,0
RQ2,results-arepair-eng-2-alloy-tests,dll-UniqueElem,pro/Sem/NT,0
RQ2,results-arepair-eng-2-alloy-tests,dll-UniqueElem,pro/Rep/WT,0
RQ2,results-arepair-eng-2-alloy-tests,dll-UniqueElem,pro/Rep/NT,0
RQ2,results-arepair-eng-2-alloy-tests,dll-UniqueElem,flash/Cor/WT,10
RQ2,results-arepair-eng-2-alloy-tests,dll-UniqueElem,flash/Cor/NT,10
RQ2,results-arepair-eng-2-alloy-tests,dll-UniqueElem,flash/Syn/WT,0
RQ2,results-arepair-eng-2-alloy-tests,dll-UniqueElem,flash/Syn/NT,0
RQ2,results-arepair-eng-2-alloy-tests,dll-UniqueElem,flash/Sem/WT,0
RQ2,results-arepair-eng-2-alloy-tests,dll-UniqueElem,flash/Sem/NT,0
RQ2,results-arepair-eng-2-alloy-tests,dll-UniqueElem,flash/Rep/WT,0
RQ2,results-arepair-eng-2-alloy-tests,dll-UniqueElem,flash/Rep/NT,0
RQ2,results-arepair-eng-2-alloy-tests,dll-UniqueElem,lite/Cor/WT,9
RQ2,results-arepair-eng-2-alloy-tests,dll-UniqueElem,lite/Cor/NT,9
RQ2,results-arepair-eng-2-alloy-tests,dll-UniqueElem,lite/Syn/WT,0
RQ2,results-arepair-eng-2-alloy-tests,dll-UniqueElem,lite/Syn/NT,0
RQ2,results-arepair-eng-2-alloy-tests,dll-UniqueElem,lite/Sem/WT,1
RQ2,results-arepair-eng-2-alloy-tests,dll-UniqueElem,lite/Sem/NT,1
RQ2,results-arepair-eng-2-alloy-tests,dll-UniqueElem,lite/Rep/WT,0
RQ2,results-arepair-eng-2-alloy-tests,dll-UniqueElem,lite/Rep/NT,0
RQ2,results-arepair-eng-2-alloy-tests,farmer-crossRiver,N,10
RQ2,results-arepair-eng-2-alloy-tests,farmer-crossRiver,pro/Cor/WT,0
RQ2,results-arepair-eng-2-alloy-tests,farmer-crossRiver,pro/Cor/NT,0
RQ2,results-arepair-eng-2-alloy-tests,farmer-crossRiver,pro/Syn/WT,2
